antecedent	consequent	support	confidence	lift	antecedent_name	consequent_name
22035	('13176',)	0.004306115255270704	0.2857142857142857	2.4119809738275237	Organic Whole String Cheese	Bag of Organic Bananas
24184	('24852',)	0.006335324435298713	0.2854077253218884	2.004039915971815	Red Peppers	Banana
25890	('24852',)	0.004477597721188564	0.282791817087846	1.9856718619479519	Boneless Skinless Chicken Breasts	Banana
21137	('13176',)	0.023635999885678355	0.28241320432555495	2.384113464568162	Organic Strawberries	Bag of Organic Bananas
37646	('13176',)	0.006049520325435613	0.2823477100933749	2.3835605666214636	Organic Gala Apples	Bag of Organic Bananas
35951	('13176',)	0.004563338954147494	0.2819305473808122	2.380038906781544	Organic Unsweetened Almond Milk	Bag of Organic Bananas
5450	('24852',)	0.006649708956148122	0.27919999999999995	1.960451294400963	Small Hass Avocado	Banana
39877	('13176',)	0.004915830689645317	0.27712137486573574	2.3394401926597785	Organic Granny Smith Apple	Bag of Organic Bananas
30391	('13176',)	0.009688759324359085	0.2718524458700882	2.2949602449449533	Organic Cucumber	Bag of Organic Bananas
34969	('24852',)	0.004639553383444321	0.271611823759063	1.907169596930736	Red Vine Tomato	Banana
22035	('21137',)	0.004020311145407604	0.26675094816687733	3.187256320572865	Organic Whole String Cheese	Organic Strawberries
5077	('24852',)	0.004734821420065354	0.2666309012875537	1.8721951846578797	100% Whole Wheat Bread	Banana
47626	('24852',)	0.01637657549515562	0.26450223111247884	1.857248357293703	Large Lemon	Banana
26209	('47626',)	0.012089513847209124	0.26240694789081886	4.238201277005015	Limes	Large Lemon
39275	('21137',)	0.009774500557318015	0.2580482897384306	3.083273173474541	Organic Blueberries	Organic Strawberries
10749	('13176',)	0.004696714205416941	0.2579801151229723	2.177850952558552	Organic Red Bell Pepper	Bag of Organic Bananas
43961	('24852',)	0.00481103584936218	0.2573904179408767	1.8073115258545724	Organic Peeled Whole Baby Carrots	Banana
41950	('13176',)	0.0049539379042937304	0.2545276554087127	2.148705517555601	Organic Tomato Cluster	Bag of Organic Bananas
12341	('13176',)	0.004363276077243324	0.25261996690568117	2.1326009382490456	Hass Avocados	Bag of Organic Bananas
48679	('13176',)	0.004915830689645317	0.24867469879518073	2.0992952475819315	Organic Garnet Sweet Potato (Yam)	Bag of Organic Bananas
21938	('24852',)	0.004791982242037974	0.2482724580454097	1.7432881867451016	Green Bell Pepper	Banana
26604	('24852',)	0.00535406365810207	0.24638316527838666	1.7300221894291536	Organic Blackberries	Banana
48679	('21903',)	0.004858669867672697	0.2457831325301205	3.299963938640209	Organic Garnet Sweet Potato (Yam)	Organic Baby Spinach
44359	('13176',)	0.004877723474996903	0.24439140811455845	2.0631359928873136	Organic Small Bunch Celery	Bag of Organic Bananas
28985	('24852',)	0.00481103584936218	0.24290524290524293	1.705601353403882	Michigan Organic Kale	Banana
10749	('21137',)	0.0043442224699191175	0.23861852433281008	2.85111788772249	Organic Red Bell Pepper	Organic Strawberries
37646	('24852',)	0.005077786351901073	0.23699421965317918	1.6640960769506496	Organic Gala Apples	Banana
43961	('13176',)	0.004420436899215944	0.23649337410805302	1.996461315747145	Organic Peeled Whole Baby Carrots	Bag of Organic Bananas
30489	('24852',)	0.00518258119218421	0.2352941176470588	1.6521585154230263	Original Hummus	Banana
22935	('13176',)	0.007535701696723732	0.23326452373930995	1.96920357594854	Organic Yellow Onion	Bag of Organic Bananas
40706	('24852',)	0.006821191422065983	0.2320155541153597	1.6291375121297051	Organic Grape Tomatoes	Banana
26604	('21137',)	0.005030152333590557	0.23147742218325293	2.7657928940591363	Organic Blackberries	Organic Strawberries
5876	('47209',)	0.006135261558394543	0.23032904148783975	4.130693404724769	Organic Lemon	Organic Hass Avocado
42265	('13176',)	0.006287690416988196	0.22940563086548488	1.9366270592775736	Organic Baby Carrots	Bag of Organic Bananas
39275	('13176',)	0.008678918136176132	0.22912474849094566	1.9342558689761216	Organic Blueberries	Bag of Organic Bananas
45007	('13176',)	0.007907247039545762	0.22808463863698816	1.9254753308515955	Organic Zucchini	Bag of Organic Bananas
27845	('13176',)	0.008621757314203511	0.22750125691302162	1.9205504611861945	Organic Whole Milk	Bag of Organic Bananas
19057	('21137',)	0.005049205940914764	0.22639897479709525	2.705113396417382	Organic Large Extra Fancy Fuji Apple	Organic Strawberries
21903	('13176',)	0.016824335267274476	0.2258889741621898	1.906939677568166	Organic Baby Spinach	Bag of Organic Bananas
40706	('21903',)	0.006573494526851296	0.2235904082955282	3.001997235553429	Organic Grape Tomatoes	Organic Baby Spinach
30391	('21137',)	0.00784055941391104	0.21999465383587277	2.628591784768362	Organic Cucumber	Organic Strawberries
24964	('13176',)	0.006764030600093363	0.21954236239950528	1.8533620036986385	Organic Garlic	Bag of Organic Bananas
26209	('24852',)	0.01010793868549163	0.2193961952026468	1.5405284916607285	Limes	Banana
27104	('13176',)	0.0044109100955538405	0.21932733301752722	1.851546739975131	Fresh Cauliflower	Bag of Organic Bananas
27845	('24852',)	0.008240685167719378	0.21744595274007036	1.5268345254710662	Organic Whole Milk	Banana
17794	('24852',)	0.004077471967380225	0.21648963075366717	1.5201195445394464	Carrots	Banana
40706	('13176',)	0.006278163613326093	0.2135450421257291	1.802733025318595	Organic Grape Tomatoes	Bag of Organic Bananas
42265	('24852',)	0.005792296626558824	0.2113312478275982	1.4838990628616966	Organic Baby Carrots	Banana
47209	('21137',)	0.011756075719035506	0.21083205193917648	2.5191130331132086	Organic Hass Avocado	Organic Strawberries
8518	('13176',)	0.0061162079510703364	0.2106299212598425	1.7781237690913534	Organic Red Onion	Bag of Organic Bananas
24964	('22935',)	0.006373431649947126	0.20686456400742115	6.403406868229719	Organic Garlic	Organic Yellow Onion
37646	('21137',)	0.004429963702878048	0.20675855935971546	2.470441172488475	Organic Gala Apples	Organic Strawberries
45007	('21903',)	0.007164156353901703	0.20665017862050014	2.77455222553825	Organic Zucchini	Organic Baby Spinach
21903	('24852',)	0.015357207503310565	0.20619084164748017	1.4478048080280321	Organic Baby Spinach	Banana
48679	('24852',)	0.0040679451637181206	0.20578313253012048	1.444942007645271	Organic Garnet Sweet Potato (Yam)	Banana
31717	('13176',)	0.0055064925166957235	0.2036645525017618	1.7193225898707118	Organic Cilantro	Bag of Organic Bananas
45007	('24852',)	0.007040307906294359	0.20307776861775212	1.4259458250384365	Organic Zucchini	Banana
28985	('13176',)	0.004020311145407604	0.20298220298220299	1.713562240665345	Michigan Organic Kale	Bag of Organic Bananas
21137	('24852',)	0.01683386207093658	0.20113830392714857	1.412327536846679	Organic Strawberries	Banana
46979	('24852',)	0.00592567187782827	0.20083952211817888	1.4102295884794225	Asparagus	Banana
30391	('21903',)	0.007154629550239599	0.2007484629778134	2.695313879942714	Organic Cucumber	Organic Baby Spinach
21616	('24852',)	0.004420436899215944	0.19999999999999998	1.4043347381095725	Organic Baby Arugula	Banana
43352	('16797',)	0.0050206255299284535	0.1998483124762988	4.070925250475384	Raspberries	Strawberries
13176	('21137',)	0.023635999885678355	0.19953353707576	2.384113464568162	Bag of Organic Bananas	Organic Strawberries
30489	('13176',)	0.004363276077243324	0.19809688581314877	1.6723207184452942	Original Hummus	Bag of Organic Bananas
44632	('24852',)	0.005087313155563177	0.19799777530589543	1.3902757696524133	Sparkling Water Grapefruit	Banana
4605	('47626',)	0.0055731801423304465	0.19736842105263155	3.187747507713737	Yellow Onions	Large Lemon
22935	('24964',)	0.006373431649947126	0.19728693600707756	6.403406868229719	Organic Yellow Onion	Organic Garlic
42265	('21137',)	0.005401697676412587	0.19708029197080293	2.3548010253044134	Organic Baby Carrots	Organic Strawberries
27845	('21137',)	0.007459487267426906	0.19683257918552038	2.351841245232387	Organic Whole Milk	Organic Strawberries
5876	('21137',)	0.005239742014156831	0.1967095851216023	2.3503716586749266	Organic Lemon	Organic Strawberries
24964	('21903',)	0.006020939914449303	0.19542362399505256	2.6238208672152314	Organic Garlic	Organic Baby Spinach
47626	('26209',)	0.012089513847209124	0.19526080935528545	4.238201277005015	Large Lemon	Limes
8518	('21903',)	0.005658921375289377	0.19488188976377951	2.6165473679757794	Organic Red Onion	Organic Baby Spinach
21616	('13176',)	0.004306115255270704	0.19482758620689655	1.6447215088772165	Organic Baby Arugula	Bag of Organic Bananas
21616	('21903',)	0.004296588451608601	0.19439655172413794	2.610031062270093	Organic Baby Arugula	Organic Baby Spinach
40706	('21137',)	0.00569702858993779	0.19377835385612446	2.31534803292155	Organic Grape Tomatoes	Organic Strawberries
