x1,x2
11.39984661225131,-9.524989234655985
15.466472231152268,-6.65511085163655
11.674661521010263,-5.914517835951859
12.562614332824088,-3.0759143591510894
15.017228668989755,-8.13103393269218
11.766185378588148,-11.94069716341525
12.549536106780108,-3.909536260225667
14.883672713309355,-9.372586242868554
12.310647838709919,-8.755098595886144
12.37770784158884,-5.509973434314327
13.192720077542495,-7.456761988935012
18.35188588402943,-5.823802635214388
13.541995952609392,-6.136916564109212
14.580997625705457,-4.616010887673124
14.470693401798739,-9.628141273402782
14.995047514722527,-6.002262977531707
14.894215979946983,-6.963063773681771
12.03975711897701,-8.35012627845983
10.958437254079568,-4.200294366435676
14.737727828693565,-3.4494066502880574
12.62857015966463,-7.334262910788533
12.16485428203426,-6.980598707032475
14.655937479451914,-3.4948578763595943
10.028991659510043,-8.065313727614353
13.63190734130186,-5.651479139558224
12.707716319427321,-3.6853713368111727
13.480672898480284,-7.426954839314384
15.04375791228222,-6.834699535404932
-13.123302068824195,-5.741785992398002
-14.327922334223922,-9.800329391134998
-20.979645131161664,-6.089546815662494
-16.146017515747715,-9.403567177709357
-17.1119781637065,-8.976265884988786
-15.303748763803414,-4.962277746188191
-17.623417600654648,-8.076604258389766
-16.898834783086556,-10.72269197988106
-17.13437322902485,-5.037778910151384
-17.27441002296809,-8.655857601273176
-15.765983581859402,-7.363055425079509
-18.216935607710944,-7.347768028357759
-13.139765733202296,-6.878368189778793
-12.818834369825382,-1.4678104269031405
-15.303243316477865,-7.26625603276371
-14.4072109883312,-8.67704017338005
-17.10347581555128,-4.968019553266332
-13.333215438730084,-7.39193862136006
-17.39162099002872,-4.169539485701592
-14.028544181824712,-10.572887843925818
-15.475882654850004,-5.283845484688022
-15.288507275050105,-4.444288850312525
-16.10745157526054,-12.276387016800381
-14.416682257580923,-4.880642499057125
-15.397237031904647,-7.511174500025739
-20.7440537670643,-4.984808293447558
-14.904944955213862,-6.701729695474722
-13.817717511775182,-6.521730183843636
-19.311773486080632,-8.078571195924026
-13.265767135470655,-4.6192907878243155
-15.648021474291632,-6.177411065013465
-13.49913453946577,-8.226138037706267
-14.29301526570766,-7.095287991307503
-18.692023054148272,-5.75675272573932
-14.974243736061377,-8.728745691374888
-15.928301220067587,-4.773634516616071
-19.11387607871699,-7.024536416614358
-14.16485269994077,-7.3780833697993575
-15.12811020700876,-7.275351961056809
-15.257812708115399,-9.310710330731332
-13.656775173009166,-8.50204428947445
-15.764372484090284,-5.396207991992458
-15.443183576608604,-11.163262290930334
-17.095913435918536,-7.565855669133098
-17.031517016185905,-6.214029620576121
-15.31746463597051,-11.52543854241777
-15.493745568997337,-7.595524127758006
-19.145759224682205,-6.140006126799621
-15.608264468849722,-12.1333851604177
-15.694665764150004,-8.386973727804293
-19.9953667520858,-7.570278484476779
-14.443940470648243,-5.779000512201299
-19.272223178348266,-10.010109984282904
-17.33597595782173,-6.106522028915482
-14.795056438417623,-8.455208183703597
-14.679335225516082,-6.828589266536011
-12.308319832700505,-6.609119891532014
-16.930217815969506,-6.67447417680453
-15.004529775676685,-6.771727229791291
-19.714152041524958,-7.599416546852707
-17.810765625192868,-6.195983222083948
-13.358900157823168,-5.528005850332306
-18.924353736996245,-4.9052271777902
-16.55596825174481,-11.20106945302762
-19.975713370970738,-8.810555967596622
-16.16719568407395,-7.23277010178398
-14.531410216394546,-5.436536843922321
-18.04083586384594,-3.5638498152106286
-13.617612789211657,-8.012828630460149
-17.790273759474676,-8.188833247729205
-17.45597949105445,-8.250192614864027
-15.802734412759222,-3.8472623302417626
-17.1095160012582,-7.26992908862658
-14.826705076796934,-7.1169505387535565
-13.959030846248096,-10.37151497471437
-14.140589885011671,-7.481436755972029
-20.34305478742003,-8.692564522709237
-16.201018974905633,-4.797759342887683
-16.662451217385396,-6.936547382572523
-15.983297919341197,-5.223856194912078
19.655587673407332,12.182502195064549
27.51260031729099,10.56010028319755
26.20144316936529,11.951704422503196
26.960389546559803,11.19688504325935
22.884116428747475,14.171490469814264
25.013666815928037,12.443721541589108
27.804658134518466,14.333103332618856
28.58414986825844,15.366402556892316
23.449158038367095,12.423011462402558
27.288186199155323,12.218720011064564
25.76799600675329,7.6132890798512465
24.5029556838022,12.213902764397112
24.142435905307465,9.847447500659495
25.98208214130973,12.212716791773627
23.522279676157993,14.547566982826313
26.048736716087532,13.677777934592834
25.47030161667985,11.52287230791036
25.766053518307245,11.979789342748264
24.94558968625954,14.046038251092607
24.014064758217614,17.417242519467727
29.821870315595515,11.755752582875221
23.943563153046284,11.28036805162873
29.04571453696367,16.770439126561318
24.326142511701285,15.253859592083076
27.642893082559137,9.669591614869553
22.13966586354177,12.154449261126455
27.057874067841357,13.684694815291582
26.51327945912095,12.434486673383613
27.823708284864832,14.37466159103432
26.948525806547728,14.76677274853794
26.71380177747019,16.28548655414446
24.140956810152332,10.589124695185255
24.88819616658116,9.902417580197367
24.711876333714596,13.127302076799525
29.734365959308462,14.631730143955759
22.815805353108168,12.794045698735644
25.822918992459094,11.777900733436516
22.448843168500957,14.739420024135905
26.094794030987,13.381222253226433
29.58280801982765,14.617479345694989
29.032826527649384,13.913525013410432
27.484911973779194,12.863624070467521
26.475841270241272,13.985688229095553
23.287423345504017,13.741567296575292
25.311240408662556,11.615320163245766
27.08844551733067,12.27129045321419
25.311077796173315,13.982637567264115
26.640151820767226,14.24688015114009
28.907321657496666,14.469849328505212
25.072739136620676,10.528034606482564
24.297686469381187,11.062213370505043
26.127899546226118,10.348700365121111
22.088373182667816,11.368038605114531
25.352514455085487,12.352237290149086
21.902609000571776,15.246511082241836
25.89029623286686,11.734190933488673
25.735314414136365,12.87878499346306
25.915005771859775,12.08693725845618
24.204397652012986,10.015021728252986
23.533975814307787,14.89994535826664
23.537898516889683,13.57364375809286
30.19645155479052,14.226481241301224
28.77595900846404,13.587741827406795
28.40383742095974,17.215593424385553
22.419102255931275,17.0057632853814
26.662674473324213,14.489844585367235
26.224055553932093,11.922382785010136
27.482792446265165,12.204471460946019
24.01659135051675,14.217687205730824
26.67810873433981,15.699286655946983
22.548158217002722,11.961636481413864
21.022107493950788,11.977275359641965
26.23771158241534,13.892187069850227
24.881238564999343,13.553338316603094
27.023015851639318,11.462856579995364
25.477086654866014,10.963248601480771
26.6942922282459,11.27659889580275
28.13724660279988,14.511406917482837
22.612999419417807,12.285449010796622
26.42368011771811,11.158611529213031
